,Mass,Planar Compliance,Transverse Compliance,Eccentric Compliance,Planar Safety Factor,Eccentric Safety Factor
12746,3.51,0.17343769957254485,0.9012994493488604,0.5396325410592049,2.157,1.345
2146,4.19,1.4787630284200863,0.8687640621603839,0.9642342008856255,0.2958,0.7462
11717,10.96,0.6092210932577481,0.7621587509470779,0.48777121676933877,0.5633,1.678
5856,3.28,0.3294343302061663,0.9490641667106664,0.755647017258789,3.417,3.133
6390,1.59,7.383348625887931,2.5993697636750928,4.330336717779798,0.06489,0.1663
8712,3.09,0.7960520093509836,0.49744530284338795,0.9985088408304652,0.7835,0.7797
5287,2.56,0.4963056766306454,1.9645835923594974,1.312536112180684,1.152,1.06
12936,2.33,0.46890032501098444,1.0175961524906487,1.0015487617011525,1.206,1.155
2055,3.81,1.15314620288594,0.8030010455028249,0.9174027041240594,0.8122,2.935
3705,7.58,1.2145821014724445,0.46186404962024546,0.8842601031039815,0.2901,0.7075
11185,4.05,0.13273233815338298,0.6237102948259011,0.4883587075715493,3.952,4.361
6328,2.53,1.934717887652928,1.5353933783838498,1.4929268637769737,0.07372,0.5511
4238,2.42,0.5022766437786809,1.3381043284111729,0.7934768773398795,0.3734,1.191
2666,3.52,2.348049079924777,1.6489211124032146,1.540889466131683,0.5899,1.647
13738,6.07,0.15522160580579145,0.47300915033800023,0.41709150234484166,2.071,1.777
8509,3.04,0.49635791761097847,0.5360724221011962,1.1225796758809983,1.662,1.459
11537,10.71,0.07374662192006086,0.4109150177676525,0.16132234033089332,2.205,3.338
7550,2.5,2.955550978844026,1.5409313166286969,1.7290287964228594,0.2406,0.6969
11746,2.27,2.3735125771564674,1.6025408796026204,1.589781996970245,0.2697,0.7639
7044,4.25,1.5570599440500703,0.9919831881082312,0.9834076440397167,0.2798,0.7968
8674,3.04,0.4920049068942711,0.5418872572582857,1.1106395354398293,1.861,1.481
5373,4.59,1.170212245558294,0.5396720819603468,0.6995434226676625,0.3233,0.914
6046,4.42,0.33066200086376224,0.9954443995112606,0.7802819519515891,3.352,3.118
8293,3.8,0.38091224083358616,1.0916660765154784,0.7609616338679428,0.9033,1.097
12227,5.48,0.2099024203083251,0.4595796500942461,0.4414372141348869,1.435,1.359
5452,5.18,0.22917751093883637,0.544863899064891,0.5800512423186284,4.465,3.603
2872,5.59,1.2455150901597267,1.3685629887578319,0.9929760821707203,0.3785,1.057
549,3.67,0.9764368891514763,1.1041264375663844,1.0146698295260872,1.173,3.276
6459,2.16,1.7745524647553763,1.671765107663209,1.6905740528178868,0.1699,0.5474
12106,6.35,0.2977943972184482,0.5392567365919833,0.5741848526862245,1.33,1.231
2075,1.88,0.40828911826225,1.9029740293855741,2.219928680351861,0.4194,0.344
4040,4.57,0.318789737627907,0.861841639354325,0.7313386892744271,1.239,1.102
7685,1.85,4.995070123349543,1.7645255732643972,2.619942892953504,0.1641,0.4719
12700,10.6,0.22531680580971652,0.6727902725208583,0.7653009805917492,1.717,0.9654
1791,11.83,0.07669004446845862,0.2551605046313287,0.245408441391454,1.386,1.375
5025,6.07,0.7133265681420209,0.5083135066489003,0.4504539490934598,0.4683,1.382
1566,3.56,0.654275589531138,2.53083777789511,4.107419232334879,0.1133,0.08971
2734,4.68,0.9064703727251822,0.556632017835191,0.6404994809362535,0.3977,1.131
2986,2.75,1.9898020577607927,2.460921307553916,1.5911622580837208,0.259,0.5878
5793,3.89,1.1733840194978826,1.1145100717754726,0.7944015318046604,0.989,2.95
9782,5.24,0.1769277290380128,0.9102985989967369,1.2102202156858368,0.6157,0.4559
1900,22.83,11.943382132763968,12.155774447439315,12.02041297675501,0.09256,0.2098
11430,4.16,0.29747177113993517,0.5886828354272433,0.698462115581521,2.566,2.628
14694,9.2,0.23954600712110566,0.1421173402083879,0.4413953965073024,1.263,0.7135
7851,8.28,1.7005850758102665,1.533316651542032,1.1265238090684824,0.3393,1.016
12375,10.17,0.13877087712880487,0.43659720637813076,0.3191844882752878,2.191,2.384
11827,3.95,1.3919947496524603,0.6115268306872376,0.9429836687612276,0.7893,1.75
7157,4.74,1.0053080614649221,0.9186055063640075,0.9073438426974176,0.8964,2.31
5540,4.03,0.44532577492169517,1.360948323671167,1.1896257390823277,0.7835,1.628
4731,2.52,3.841299532863694,1.5423158011899085,2.2359219075941326,0.4004,1.113
13121,1.48,1.5078428737293172,2.8880347946877465,2.4826093891675534,0.4216,0.4788
2655,3.43,2.6101505347009573,0.5339264710313181,1.1705378444138064,0.4897,1.429
7199,8.12,0.449715096156529,0.34999769707433476,0.3441531470751793,0.6012,1.709
6847,6.31,1.3277994297785038,0.6917577110094595,0.9265983306643524,0.3741,0.9813
1422,2.71,0.8286860780973592,1.432941520854179,1.4489511688525236,0.59,0.587
7880,2.61,2.2339780915137766,1.7444505471268268,1.541352213462659,0.2966,0.8382
10369,3.61,0.7150385167831257,1.016211667929437,1.4351751606491971,2.141,1.75
2823,5.06,1.5164452636199388,1.2301145326366552,1.4067455348571598,0.2651,0.6721
7014,5.32,0.7647057320781723,0.5046446225616892,0.5433542380758293,1.409,4.149
11418,2.15,0.3847491886062582,1.3291051787632966,0.7388389759297529,1.011,1.3
14483,2.66,3.383211068238943,2.674824172261134,1.3985457833354853,0.3601,1.18
4585,7.66,0.9780635378435432,0.8113079528700956,0.6943996469099702,0.4111,1.131
11736,4.02,1.3688511441969644,0.7053948839373954,0.9237986278193484,0.9732,2.561
2271,3.79,1.5408237960657818,1.201040356851208,1.1565071738349695,0.342,0.8989
5148,2.92,0.3293023948509581,1.5187795636493087,0.7869937480482989,1.259,1.324
8859,2.14,2.79633634374582,2.573756799292675,1.6301694519238281,0.2255,0.7772
3578,3.64,1.338172724631065,2.0788035686594686,2.4872548306009685,0.4106,0.4058
263,7.4,0.19411616881044264,0.428151850554739,0.40036088892029176,1.59,1.717
1778,6.98,0.867966724739601,0.7573130549828365,0.6747981100865936,0.4862,1.431
4910,6.58,0.13384314566469976,0.3200928305521606,0.2568896475884669,2.005,2.37
7635,2.43,0.5991272488980626,1.5845425803068673,1.5269354065437948,1.24,0.9736
13106,5.08,0.2781433735059139,0.6880888269222484,0.6160371839072836,1.332,1.137
771,5.62,0.9504401161797117,1.0411323900312488,0.7285692295528127,0.4128,1.193
11966,2.81,1.237744407223145,1.0030590645979254,0.8718233320164843,0.4164,1.194
7552,2.76,0.4690673839162256,1.1525833972087962,1.1023080072666918,2.841,1.276
10535,3.19,1.4692384706953872,1.278571492279067,1.165385061310646,0.7932,1.758
3200,4.31,0.5248469795259472,3.3269164005918768,1.003432724292411,0.407,0.1823
11346,4.71,0.15702469531034738,0.6706443214509801,0.34086751296544376,2.461,7.002
10095,1.61,1.2864575999908598,2.175025245663686,2.9659105555948875,0.6172,0.5487
12877,1.92,0.4890688826297294,0.8237683139210015,0.7404657322704289,0.8483,1.25
1601,2.11,1.012185966448467,1.2744180385954316,1.2747890471575984,0.5248,0.6228
14689,4.86,1.2141703985758716,0.4189450282226807,0.689083256772048,0.9933,2.727
11644,9.67,0.16807328180166348,0.13817155920893437,0.17529677434559943,1.151,2.995
1735,4.6,1.5701433954219182,1.6004641527608028,2.5124042010785748,0.1766,0.1545
11928,3.05,0.7602965709251628,0.6262023670360822,0.4886379987132329,1.028,3.171
2657,5.1,0.5859244203157072,0.737238028845266,0.4303193544332816,0.4783,1.44
8267,1.67,0.6839231603897873,1.118663525459108,1.6446281696047165,0.8609,0.6716
7343,3.14,0.5066271422049324,1.4987045375117378,1.3713193471712,2.396,1.689
9675,8.78,0.1624442721280206,0.4820082999858767,0.48068919952424494,2.225,1.574
5296,7.43,0.20161565794236747,0.8867623614561368,0.5912215841039888,1.709,1.583
5423,3.47,0.6507308783498169,1.2349602286008963,1.536422076082817,2.24,1.668
6536,4.92,0.25071424110811846,0.4508573973586119,0.3399722730687159,0.7975,1.67
6934,2.81,1.0867492730968398,4.575721474804891,2.392459774869483,1.595,1.7
9778,3.15,0.22939403228226596,0.7109328221822424,0.5732459168569096,1.197,1.437
7976,8.68,0.18180369647070674,0.2543990381226622,0.26081868249786,1.58,1.594
14788,7.07,0.82785328854676,0.9670624660064193,0.6087949436997049,0.5028,1.238
12834,2.33,0.48294803738191217,1.0736677772197254,1.0195484181537515,1.156,0.6365
13185,7.31,0.44698748341867134,0.3262537868495529,0.3414112934674563,0.7959,2.268
5523,4.54,0.6869791924726057,0.7483139053349601,0.558010422823233,1.565,4.517
9897,7.37,0.4724349046113888,0.3620427127568771,0.34280847295501227,0.685,1.93
14797,5.39,0.7821967343227025,0.5444485536965274,0.5554376598218094,0.4222,1.161
3177,4.9,1.357756149018582,0.9954443995112606,1.084772894957437,0.3282,0.8965
14170,7.9,0.1801797732412806,0.6817894221687347,0.560734494576119,0.6697,1.527
7496,4.44,1.6106088533236493,0.7330845751616307,1.0074935125696465,0.8774,2.42
10812,1.38,6.893142087674088,3.3546060918161116,4.318171341172977,0.1383,0.3801
456,6.62,0.7139320171527116,0.9760616156542958,0.6134652843866242,0.4934,1.39
12665,4.05,0.1205418543100466,0.49675306056278207,0.34387904573412986,3.514,2.837
1257,2.28,2.068264930465204,1.8773610650031562,1.5176979623759246,0.2989,0.8392
1920,2.77,0.21946587507911752,1.0300565135415547,0.6617722287373955,1.884,1.739
9692,7.17,0.3602817339558253,0.5125361845605962,0.8303394716986614,1.384,0.9772
5420,3.72,0.40874499215747856,0.9199899909252194,0.8950005776913221,2.734,2.373
13784,4.47,0.3703049578256136,0.5411257907496192,0.7482588820204725,3.367,2.976
10821,5.76,0.28207652233916697,0.5458330382577392,0.4713200485557517,1.327,1.445
4775,4.58,1.2180865896219928,0.8791476963694722,0.8406011906289504,1.062,2.802
14421,6.41,0.6148452079163642,1.1325083710712256,1.0765660260370948,0.7781,0.7893
6116,10.69,0.6880736971501582,0.5600240050101598,0.515878669674839,0.5644,1.53
9852,5.01,0.22752929165679184,0.5751841109554287,0.48609370530644336,1.505,1.456
3656,6.24,0.6796424603401047,0.7358535442840541,0.5191873945839041,0.5044,1.46
11586,7.89,0.10406629133685258,0.31766998257004,0.2315412559777018,4.795,7.939
7475,6.66,0.25463967948606686,0.5782992012181551,0.6452383353166435,1.459,1.086
2250,3.07,4.245104663895236,1.4585544852365966,2.437552550142242,0.3909,1.099
12211,5.74,0.22693033788132266,0.5198047285069579,0.4907435805617797,1.549,1.396
13199,7.83,0.5683159490406573,0.7157785181464836,0.4589037894670711,0.5729,1.664
5561,4.4,0.31247564259759864,0.9359115633791545,0.9506894964969537,1.192,2.8
7678,3.22,0.3700427487719284,0.7621587509470779,0.8171008853032111,1.408,1.218
13409,12.52,0.13032752718262774,0.6639987955571636,0.3022029225180379,1.928,1.805
6802,4.87,0.351578036866471,0.6439237694195928,0.7042074861530856,0.2077,0.644
7165,5.85,0.3842094236214679,0.6587377542245588,0.3448198625942578,0.6517,2.091
1247,1.57,5.517614209519919,4.006698320146854,3.969284613736474,0.1394,0.3596
1644,3.95,1.688550178627702,1.2169619293051432,0.9985167984262899,0.7774,2.341
1210,7.14,0.21143838002374815,0.9310658674149135,0.8749807481741004,0.8627,0.6392
11310,13.93,0.1682640561563991,0.20483449083128094,0.3303121489522994,1.966,1.485
14678,5.34,1.307316054685041,0.6585300815403771,0.8308235712256182,0.3122,0.8553
1353,5.95,0.7595533609166164,0.6599145661015888,0.708130290428202,0.4487,0.8113
3646,1.39,5.367813862825383,2.7149742245362756,3.4164357718093905,0.1563,0.4228
10852,6.22,1.0849669644569961,0.8493812783034191,0.7205225370277557,0.3877,0.723
9363,4.58,0.43381010909387374,1.225268836672414,1.4129099917525278,0.4117,0.2662
13922,3.06,0.35981121259638804,1.1179712831785018,0.9889714394528165,3.068,2.739
341,5.05,0.837078840297711,0.5357955251889539,0.5675753604639191,0.4135,1.176
8040,3.94,0.36658739830576936,0.7310078483198131,0.7040108360001285,3.386,3.401
14463,1.97,1.9365024372029778,3.5629710182784824,1.6149552868025254,0.3055,0.8702
3594,3.09,0.6766514082215833,1.7963687181722678,1.5541315530174438,0.806,0.6089
7959,10.0,0.7759112227765708,0.5392567365919833,0.53285134450466,0.4727,1.291
4347,3.31,1.9567077342723758,0.9282968982924898,1.1901570932411873,0.2353,0.6613
6496,4.96,0.42436270980761737,0.8403821286555426,1.1276264450669915,0.3581,0.6595
1330,1.38,2.089382228168074,2.610445640164787,1.573602223237348,0.2661,0.4807
4155,4.19,0.2954273215218553,0.5809297218844575,0.43047955411217265,0.7917,1.464
4406,5.12,0.4053562876946184,0.8784554540888663,0.915729649766699,1.034,0.8226
6106,11.53,0.7658622387683558,0.7012414302537601,0.5909332712492248,0.4622,1.236
1066,5.82,0.1382840018823621,0.4734937199344244,0.4417682546652263,1.89,1.88
10023,8.08,0.6645915215867849,0.23328564856418277,0.49005569019960554,0.497,1.31
11031,11.06,0.18075609630690037,0.2642288785072658,0.15530555432339088,1.11,2.84
9249,2.67,0.13351177303057377,0.14377872168184203,0.2287608657706134,0.2594,1.089
3753,8.19,0.736313154299831,0.5186971408579886,0.512382138973019,0.5018,1.417
13346,7.11,0.25552518184248757,1.113125587214261,0.6336959522869103,1.317,0.9928
12951,4.72,0.15863291675671776,0.38253308426281124,0.30756827096579775,1.315,1.578
12904,7.42,0.1597925990004548,0.4687172481982438,0.3692980138800521,1.816,1.671
7519,2.92,0.460522525754375,1.005135791439743,0.928470695467823,2.368,2.23
3616,7.61,0.7543713749107035,0.4248290876078308,0.483577904777923,0.4627,1.312
1995,4.44,0.3658336561641554,0.8936847842621958,0.6989355739359072,1.045,1.093
508,7.91,2.931758759600266,1.5499304662765734,1.7898197432094385,0.2549,0.7106
11616,3.49,0.07200903216203189,0.292610812012107,0.18500871869244406,1.73,4.349
2036,3.97,0.15197110040366218,0.4603411166029126,0.43891604645284077,1.81,1.728
49,8.31,0.6235124697810426,0.8237683139210015,0.8161690901561637,0.81,1.75
14179,8.44,0.5517069118126665,0.4937764187561768,0.40787720718532094,0.6208,1.764
7908,8.52,0.8164142909257082,0.7517751167379895,0.5821372222163421,0.4861,1.462
8588,3.02,0.5073731272956693,0.5325419864701062,1.1446640865327464,1.666,1.451
12104,6.13,0.3270512620091904,0.33601440300609586,0.4441452775616837,0.8912,1.083
12992,2.83,0.3302395899221923,1.1788886038718198,0.8250327661181192,1.02,0.9643
14040,7.3,0.15052094180825676,0.4309900439052231,0.3318525864610459,1.874,1.829
7705,6.86,0.30784012892019197,0.743468209370719,0.7264298808069664,1.362,1.069
12118,3.16,1.2525034638311794,0.7683889314725308,0.9064450441013525,0.4509,1.243
13730,3.49,0.4783393955746802,1.1041264375663844,1.379746061820075,1.707,1.665
13170,7.11,0.7505110061485875,0.8715330312828073,0.6103719015333511,0.5301,1.516
10948,5.62,0.21755291126499288,0.2596600794552669,0.4340650639390464,3.145,3.274
10974,2.87,0.1652606250930533,0.29454909039780347,0.2809331315067711,1.707,2.229
8231,5.04,1.335822692724354,0.9338348365373369,0.9940431544595276,0.3101,0.7899
14320,1.98,0.5335155746876888,2.349470300376369,1.0776227330922465,0.4245,0.9948
179,5.83,0.0843344455462641,0.2838193350484123,0.19418276812569812,0.912,2.31
10075,7.04,0.4126886770672022,1.027979786699737,0.7201122717805484,0.9908,1.088
38,7.1,0.6755053151184854,0.3911168885423242,0.4589972489812597,0.504,1.4
14692,6.12,0.1649571344108235,0.42309848190631605,0.42620167353398986,1.862,1.516
9765,6.13,0.18374980738888863,0.6340247048069287,0.511057907000835,1.883,1.67
6976,2.03,0.5015821961245235,1.9742749842879799,1.131621240242242,0.9764,0.9443
5961,1.92,2.119500056389861,2.1743330033830803,2.9074563314862436,0.379,0.6133
65,2.94,2.198285101597712,0.8653028507573545,1.244541382025461,0.6016,1.712
13430,7.34,0.08394843884276551,0.24415385236969514,0.15555793246419064,2.083,3.319
13064,3.62,0.3239790751609817,0.7420837248095072,0.6333284379988784,1.039,1.076
5526,2.82,0.6910364396235751,1.064668627571849,0.9368244393177263,1.604,1.858
7169,5.15,1.8671764556781112,3.335223307959147,1.9557285349820432,0.2083,0.5694
5762,2.86,0.7722593981934511,1.4260190980481202,1.7576043172456202,0.863,0.675
6550,6.21,0.8223808965008864,0.5406412211531951,0.5709028005594253,0.4457,1.233
11725,10.43,0.09651947437013991,0.4377047940271002,0.2932700001675123,2.367,2.393
444,6.69,1.026851489414516,0.6869120150452183,0.7069591873034413,0.3906,0.9543
14791,3.39,0.2322709046627503,0.5172434320687161,0.44234135660083684,1.185,1.58
2853,1.9,3.3232507171221424,1.5319321669808204,2.0127906673533302,0.2048,0.5826
6859,5.1,1.787744015277923,0.922066717767037,1.1897228155048662,0.8051,2.237
2900,3.0,1.5322152541796499,0.9054529030324957,0.977308970693848,0.7925,2.032
1797,2.07,5.442126186939285,2.6540569038429576,3.240417247069857,0.3441,0.9671
10315,12.83,0.17917294462046315,0.31067833553592056,2.0276717578378247,0.1541,0.1182
1536,6.52,0.13501304200952058,0.35235132082839477,0.4008049676320396,1.18,1.54
3696,2.78,0.5191119159704827,0.4322360800103137,1.4740916716863146,0.2189,0.3368
7580,2.63,2.632018833310826,1.5803891266232322,1.5501980842861494,0.4973,1.455
11967,5.96,0.17479173456137842,0.2967642656957423,0.3429384062268802,1.63,1.485
5257,3.55,1.5938811384985543,0.8646106084767485,1.0291783224303717,0.7832,2.27
9219,3.97,0.483036546476979,1.3713319578802554,1.1540705514560834,2.24,1.895
6375,2.05,0.5931147263172699,2.0185784902467567,1.8473185574904862,0.2582,0.4135
9480,8.97,0.4837790427023001,0.3945088757172931,0.37638628504301525,0.6449,1.761
7572,7.7,0.6043107049171956,0.7150862758658778,0.5921808922304737,0.5283,0.8589
11311,11.45,0.03218589293300535,0.11525833972087962,0.060472271160456996,1.353,8.838
14227,8.3,0.1769229467048664,0.5806528249722152,0.49046324858644647,0.7193,1.658
13286,6.19,0.9144742834705757,0.537456906662408,0.5911833368175545,0.4369,1.227
3925,10.27,0.6887938712809694,0.44047376314952374,0.4536826090884926,0.516,1.468
4518,7.63,0.22130478100552353,0.7427759670901131,0.5179681733464702,1.372,0.7572
5519,3.42,2.8074546865940464,1.7347591551983441,1.8055090470794428,0.6124,1.744
9221,3.57,0.6882216908836375,1.7742169651928796,1.7095241963203687,1.386,0.793
7574,7.06,1.8753686376029837,1.3173370599929963,1.2958483195661636,0.919,2.472
667,2.41,0.5858611304539532,1.0591306893270018,0.9099788887580159,1.745,2.172
8400,2.76,1.6165589308070667,1.3477957203396553,2.065018479465177,0.5993,1.1
10395,2.89,4.161491244281046,2.2954754024891098,2.275238859619445,0.445,1.261
5906,8.3,0.14803471935763618,0.30943229943082995,0.3261748661021817,1.956,1.635
9283,3.54,0.5707933258699427,1.533316651542032,1.3506356630645309,1.778,1.297
5814,1.78,0.7234221414879232,1.599771910480197,1.7076171080043738,0.6718,0.743
10539,5.52,0.891356791504222,0.987829734424596,0.7134867712321536,0.3962,1.091
2958,2.05,2.243489795534698,1.4813984804965907,1.6800293881863526,0.2822,0.8307
12350,11.61,0.05118740793378368,0.24519221579060396,0.19859949618677758,5.296,3.183
14515,3.91,1.1294366713989916,0.4980683208959332,0.7407220983238545,0.9827,2.68
10645,3.63,2.2986699302937486,1.28480167280452,1.4776424347170511,0.7225,1.846
4401,2.92,1.9663399033730087,1.3471034780590494,1.2470473815785823,0.6144,1.767
3184,7.54,0.9496955109897993,0.9546021049555135,0.6836208551853482,0.5052,1.298
13413,8.2,0.25459361666670105,0.7400069979676895,0.47890756409099045,1.343,1.328
8928,4.56,1.6491329019519902,0.5131592026131415,0.8917710774991117,0.2622,0.7383
7254,5.88,0.6426840491434873,1.0085970028427724,0.5643689394292315,0.5391,1.388
13853,2.48,0.43648551992359547,0.8396898863749368,0.6626639565020209,0.3715,1.946
5454,4.81,0.9466807783071803,0.4860925294414515,0.5329572420037804,1.108,3.216
895,3.56,0.2926999744187897,1.4260190980481202,1.1999684329746265,1.103,1.329
9550,8.4,0.4580145991448281,0.4601334439187308,0.3945656965581119,0.5445,1.425
11291,10.71,0.07374662192006086,0.4109150177676525,0.16132234033089332,2.211,3.346
2848,4.97,3.3382436795185564,1.3519491740232907,2.141215993972981,0.1414,0.3784
10476,7.15,0.07679102508424988,0.2924723635559858,0.25387992327397024,3.133,1.545
7002,9.58,0.6865724600066349,0.49419176412454024,0.47028863311107266,0.5045,1.44
5800,3.48,1.1413230096408202,1.003751306878531,0.7942057451324811,0.962,2.8
13818,4.95,0.7794894011774314,0.8916080574203781,0.5956080224744587,1.341,4.019
7135,2.14,3.280240419040474,2.2878607374024456,1.694499633804189,0.2103,0.6419
825,3.41,0.45137401659803666,0.8099234683088838,0.7273500315989994,0.8367,1.012
4986,4.57,0.4077696398718494,0.6055043228459663,0.8781765513197968,2.976,2.328
9322,2.18,0.09120816454766212,0.3631503004058465,0.38739642714949796,1.284,1.13
1141,5.39,1.6882117739480476,0.7683889314725308,1.1122921243656139,0.28,0.752
3986,4.75,1.354219438901124,0.5796144615513064,0.8053360893862386,0.3174,0.8087
12474,3.78,0.31465080311270144,0.9739848888124782,0.8119846923757694,1.447,1.176
1850,3.43,3.429667964891332,2.2255589321479157,2.5694483653261244,0.1839,0.4912
13588,11.92,0.17442213059304357,0.6728594967489189,0.3791770969605974,1.656,1.467
4162,1.58,2.672358403329714,4.729399261099397,2.4477775624787457,0.1982,0.8821
5284,9.78,0.1797060087035477,0.35422037498603065,0.406942798312354,1.767,1.395
8734,5.58,0.5793045840993347,0.7220086986719366,0.42433192245643864,0.6033,1.996
8380,6.27,1.3408571917461365,0.8036932877834307,0.8974630326553037,0.3558,0.9675
6217,7.81,0.30730285552450143,0.001848286889217709,0.22883829367509959,0.8508,2.394
5496,3.81,2.6916919079422432,1.913357663594662,1.8572849393017776,0.5141,1.628
11399,8.99,0.17523655659533227,0.14419406705020554,0.18088728910817103,0.9986,2.998
6853,8.98,0.6949270396097582,0.5514402007306468,0.4899497694168646,0.5809,1.6
5220,3.04,0.4953547506602794,1.6454599010001854,1.2564743352171286,2.574,2.505
13649,7.65,0.19104963308321213,0.4846388206521791,0.5333381276083627,1.906,1.363
14242,5.56,0.355733992275044,0.7815415348040425,0.6886533895740075,1.138,1.097
13098,5.91,0.22295509236245165,0.5437563114159215,0.5275856396381378,1.488,1.215
921,5.64,0.16562064917453667,0.48650787480981494,0.3990277660206861,1.373,1.566
878,1.84,0.21015364245728488,0.8237683139210015,0.4416707814277121,1.657,3.037
1482,4.01,1.690538866124405,1.004443549159137,1.274688516811976,0.6775,2.011
1123,4.55,0.3624098896002344,0.5108748030871421,0.5991072367530245,1.28,3.0
1374,3.27,1.494344695508396,1.1629670314178844,0.9180656719491158,0.279,0.854
10609,5.93,1.7708315246820723,0.9573710740779369,1.0953274536988307,0.2349,0.6461
3464,6.98,0.8043511813038556,0.4482961009203702,0.6249524784722297,0.4281,1.184
87,6.36,1.5629199101157034,0.5191817104544126,0.9037023037292448,0.721,1.89
8458,6.69,1.0900893706932973,0.4924611584230256,0.7121332294681566,0.3681,0.9864
1469,4.68,3.196434867917765,2.093340656552192,2.1192703842369163,0.6151,1.68
12529,3.2,0.12261438627347959,0.7296233637586013,0.6113755989041207,1.72,0.9298
1944,4.88,0.36214947042310675,1.277879249998461,0.8240378244311193,0.6045,0.8292
8247,4.9,0.8727300639041168,1.1228169791427431,0.5967035177906941,0.2292,0.6809
14356,1.21,0.41736092509291434,1.6959935874844148,0.7878729679771381,1.008,1.756
11070,3.64,0.5520621907832753,0.7704656583143484,0.39665165317221235,0.6079,2.229
143,5.36,2.343122492790955,0.6015585418465128,1.3401399800264544,0.2,0.543
9517,6.26,0.09488942617856601,0.9899064612664136,0.6604142065842782,1.446,1.012
5581,4.33,1.1521553696559788,0.743468209370719,0.7881462524046436,0.8937,2.503
14193,7.48,0.5706827418988079,0.4553569721825502,0.4085838127339568,0.5768,1.615
12670,7.1,0.12210298958554873,0.4052386310666843,0.32785681138697814,2.061,1.929
4001,3.72,2.196587077514919,1.5381623475062733,1.4264004638122894,0.6177,1.75
5378,8.27,0.6362747841502023,0.39769319020808014,0.4049716068411823,0.5363,1.55
1195,6.57,0.9909102347480667,1.0411323900312488,0.7657040818730758,0.4446,1.238
14277,4.73,0.41260975455706184,0.8286140098852426,0.6876210640813376,0.9263,1.009
5925,8.33,0.08015357255845355,0.14723993308487143,0.17065109016646077,2.818,2.638
7022,7.75,1.1411379193171398,1.3387965706917788,0.7323843628000404,0.3352,0.9662
7907,7.47,1.0695984258937998,1.9749672265685858,0.8987213413763424,0.4412,0.9534
1285,3.93,0.2506491186894334,0.7213164563913307,0.9814079131230915,0.4906,0.777
6920,2.52,1.6989333652460792,1.0300565135415547,1.2557277088533034,0.3089,0.8768
13628,3.09,0.31767629920549184,1.6309228131074618,0.8927570351242562,1.222,1.056
1866,2.54,2.462927544688478,1.7804471457183326,1.7095661070823929,0.2913,0.7864
4476,4.85,1.0828982173477597,0.755928570421625,0.7578033309459419,1.009,2.346
11545,4.11,0.1959644155213075,0.8812244232112898,0.62827364136624,4.422,3.894
14632,5.92,0.885398284537918,2.503148086670875,1.9327062149670178,0.4119,0.4709
4226,5.48,0.5969097703121686,0.7462371784931424,0.41694731099203974,0.3282,1.169
10569,2.24,5.254286625454575,2.516300690002387,3.6378495030557145,0.2353,0.5593
935,7.98,0.08852950137542151,0.11075876489694138,0.13034295346162397,0.8742,2.773
7055,5.29,1.255593345340193,1.6101555446892852,1.1627989269926657,0.3453,0.9573
2434,3.65,1.3196138838615676,0.9871374921439899,0.666503102238355,0.7737,2.624
10546,6.96,0.12212300339872434,0.390147749349476,0.32403458402471075,2.193,1.873
1804,7.68,0.770218922776884,0.7109328221822424,0.6386431011752587,0.4657,0.9288
11544,3.91,0.4885054801001094,0.5657003917111281,0.9988354009716769,1.011,0.9027
11618,8.7,0.04119846116134753,0.2801504509612011,0.09995256462142191,1.847,7.251
1044,3.07,0.4294118470939451,1.1560446086118257,0.7012262081496098,0.739,1.17
4434,2.84,0.3753182041820757,0.9899064612664136,0.9627008342083188,3.134,2.383
738,2.95,0.3044706708755083,0.9518331358330898,0.6182388389959383,0.3529,0.6444
9004,5.32,1.4688204529025501,0.9255279291700664,0.9274695464301537,0.3187,0.9185
14143,9.91,0.21191900626476107,0.8133846797119132,0.6227285378559897,1.488,1.265
13503,7.24,0.18670030044362185,0.5250657698395627,0.4059709823501037,1.581,1.542
5832,2.21,0.6154234295286003,1.4440173973438732,1.2773538059959844,2.228,2.06
13229,7.27,0.22331657049198503,0.7137017913046659,0.5580798465646741,1.692,1.414
11541,17.48,0.06231989359874652,0.10321332403833723,0.13056196850515864,3.794,2.776
9957,7.23,0.8469074114060625,0.6638603471010424,0.5257773081389969,0.486,1.45
1824,9.79,0.6680573145866406,0.43195918309807135,0.47426482951793497,0.1606,0.3042
6327,2.64,0.679514218528839,2.2324813549539746,1.9347555581217932,0.7129,0.4902
4493,4.57,0.4077696398718494,0.6055043228459663,0.8781765513197968,2.976,2.328
7674,3.29,1.5709413187887167,0.9102985989967369,1.1043512827724506,0.2549,0.7082
7487,3.53,1.028780619199982,1.2716490694730083,0.8959260723532603,0.5256,1.364
2268,6.82,1.292023190379843,0.8791476963694722,0.8383745897195645,0.3529,0.8531
7131,9.29,0.7782715943186347,0.6285559907901422,0.7286386765778743,0.3263,0.8429
6784,3.92,1.591607461837391,0.7109328221822424,0.950984973317584,0.2814,0.7947
3663,3.96,0.1342115014930627,0.4230292576782554,0.38583104382003364,1.497,1.397
10727,5.37,1.4505944162622266,1.6454599010001854,1.2653415582366074,0.3665,1.007
2685,2.77,1.5712502326302875,1.1691972119433374,1.121343512985877,0.7314,2.061
8627,3.02,0.5056296765077198,0.5363493190134385,1.1461716206249446,1.786,1.49
