,hand_x,hand_y,hip_x,hip_y,crank_length,upper_leg,lower_leg,arm_length,torso_length,neck_and_head_length,torso_width
392,0.5659195478842115,0.5037597005439977,0.358,0.7,0.173,0.388279688894087,0.5132027596833088,0.6017927323655262,0.512326921102697,0.3379350065533793,0.3287203507608667
27,0.44,0.72,0.365,0.5770000000000001,0.1669999999999999,0.3920330962373728,0.5214437668618975,0.5783421097029294,0.5490848154679566,0.2766440572400747,0.2873699288712498
2408,0.5238808683318785,0.5200867657703914,0.4649470621673776,0.6798719053662434,0.1492185398187227,0.387095015897964,0.5208118431311424,0.6598463285402831,0.5306163832152277,0.3138951740805928,0.3648902875516641
752,0.4039999999999999,0.62,0.387,0.623,0.173,0.3643540941832292,0.4999097644593576,0.6075066146052326,0.4510217103168403,0.3214380351551433,0.3108864281469758
478,0.4479999999999999,0.631,0.434,0.644,0.165,0.3747404519678746,0.5376883743846079,0.6679233462385434,0.5516883743846079,0.3174624773956993,0.3874659830478583
1867,0.5429195478842115,0.4917597005439977,0.4029999999999999,0.691,0.173,0.3958239477412387,0.5020391026253683,0.6197720408584396,0.5309150571285369,0.3352528026867457,0.3852728042746307
2741,0.5691306187613958,0.5160273558407559,0.5041131214784291,0.5779938691593227,0.1743773379206123,0.4028640353587994,0.5033244222771153,0.6383175761147587,0.5073691113326277,0.3094110868967156,0.3608805505388042
3855,0.3602417163589758,0.4899695683773921,0.3784173815986994,0.6313968590979682,0.1707154968926018,0.4189376102779746,0.474310082359675,0.6561775364554034,0.5002447570062487,0.2681871312901245,0.2911644433465834
909,0.5206206354084879,0.3935010476999523,0.4039999999999999,0.688,0.165,0.3888304703719264,0.5283435318710059,0.6178846535038592,0.5196094872460769,0.3144732054483271,0.3892208441827204
2019,0.5239195478842115,0.4957597005439977,0.427,0.6829999999999999,0.173,0.4005475984870554,0.5224155281362652,0.6510555315682314,0.5251242302480593,0.3265721956406149,0.3939253198727072
3400,0.4715107690776248,0.4589953766551647,0.4162220769880308,0.5527813724037101,0.1867458879923395,0.3931171155585436,0.4763517315809613,0.6625393516883445,0.5548719454337372,0.2954514192370737,0.4027962068463761
3228,0.4117326975313951,0.6510858789070779,0.5100817932726786,0.6101098998495449,0.1833276038385151,0.3711802844092772,0.5012257337315308,0.5923832394105011,0.5384489363443467,0.2959966006803693,0.3897453594659475
619,0.1938504403876539,0.6832730742975821,0.49,0.648,0.165,0.4049698967160196,0.4823533015077585,0.6299704490633949,0.5218347384833736,0.343273129714615,0.3789739468734288
1387,0.5699195478842115,0.4087597005439977,0.384,0.6940000000000001,0.173,0.4052052014476264,0.5582801777256248,0.6609578961977476,0.5013385678651994,0.347019187800717,0.3444730029953763
3407,0.6011298833948018,0.5025233952068349,0.3708592820288931,0.4403163159934982,0.164203950584475,0.3456883927974899,0.4595302413265281,0.6454453391794827,0.5173060409765459,0.3091481056009161,0.2753733408601428
2443,0.4478353777491184,0.3985757961450188,0.3441929747547714,0.5042449954954058,0.1707229734676889,0.4278442561282154,0.4933263930299447,0.6110677010816311,0.5553281424955462,0.3267150778379875,0.3373003728922235
1761,0.3951399395347901,0.5627243160412604,0.315,0.373,0.17,0.3919406785864859,0.4968054818569757,0.6052774500359834,0.5209225135734665,0.2577149138345362,0.3969170900643792
2240,0.4669678932662526,0.5671618306240815,0.371,0.6629999999999999,0.17,0.3789311610029466,0.5069135516700877,0.5908440801281224,0.4804239525558402,0.3110068474503619,0.3381665535351183
1382,0.472,0.6809999999999999,0.389,0.622,0.173,0.3516433168178565,0.5216903161949072,0.6111099583793033,0.5270070260449632,0.3021384878406251,0.333751515357357
132,0.5109195478842115,0.6257597005439978,0.401,0.711,0.173,0.4516966226448844,0.4882913524034316,0.5977181695904242,0.4959457619850675,0.2999532770439502,0.3233865560793015
283,0.5593467875173176,0.5371224688739631,0.3979999999999999,0.69,0.173,0.3944878677788622,0.5561933345683445,0.6374283895514814,0.5821325927379783,0.3404668615562116,0.3562009584507333
2275,0.4033046951676145,0.5836461586120504,0.4322,0.6337999999999999,0.17,0.3846616826223298,0.538749794616786,0.602198890436991,0.5241213829635767,0.299693821363135,0.3460240287259583
563,0.4869195478842115,0.5477597005439977,0.385,0.664,0.17,0.4392325903947831,0.4575729841395087,0.6101138507579854,0.5192479316658769,0.3034071963956653,0.3957809798974816
1519,0.5379999999999999,0.5745,0.389,0.705,0.17,0.3800356383403005,0.5917328641161366,0.6899424047018049,0.5862542498040982,0.2977843412470498,0.3730922127029045
921,0.5066712711666311,0.4979853501538545,0.427,0.6729999999999999,0.17,0.3941511259387396,0.5644270158604914,0.6576252903442847,0.5538788798615966,0.2719696364830625,0.3529010736668392
3145,0.4967914150395197,0.7328130196837628,0.3629974076073459,0.5684020829255876,0.1651948058940519,0.3731187044308567,0.5038378774597052,0.6589525641900229,0.470624639972974,0.2981294371235435,0.2792037931536239
969,0.478,0.621,0.4,0.69,0.173,0.4004481604156324,0.528855589940276,0.6274143295989628,0.5623106978322355,0.3056120653194953,0.3241562363297903
1212,0.5379195478842115,0.4877597005439976,0.418,0.684,0.173,0.4432758515654428,0.5887702176308881,0.6566898090131068,0.5787203198210673,0.2812910137224529,0.3147814116933171
394,0.5079768019380839,0.5529652817473623,0.4219,0.6797000000000001,0.1725,0.3679878600779684,0.5334203937863718,0.6833353813159421,0.4844576434349411,0.2881815240255132,0.3000969608052345
913,0.6049876483896697,0.6647214933686676,0.356,0.657,0.17,0.3911840040003282,0.5069045893764349,0.6552263442322755,0.5749553915882534,0.3408263714393559,0.2981611781015861
1670,0.45,0.605,0.415,0.685,0.165,0.3732337499678487,0.557882423187152,0.6203499706130441,0.5503870608485949,0.3024102687308093,0.3285304198434589
3698,0.7341772071619426,0.5557845548382676,0.4443828737100903,0.504395872129285,0.1832770932719171,0.4058414084958228,0.523118895417173,0.6291049297294837,0.5286924811930069,0.3087985680804487,0.3397169676304897
2016,0.511,0.476,0.391,0.725,0.165,0.386129211552472,0.5399080328173372,0.657244301406984,0.4994563654893552,0.2943459137737212,0.3639559071360802
2790,0.3476132331202572,0.4666769255758052,0.2903052823209165,0.514924575341798,0.1750702810862904,0.337729013861406,0.4739516973715404,0.642278289860038,0.5261449869070357,0.2938417547290413,0.3054323147791042
3005,0.4434355132046486,0.4498545361345871,0.5627472839420457,0.6876381854291942,0.1625959468499289,0.4404636414248768,0.5154272980075935,0.6303088831484743,0.5832226035136736,0.3200286443977876,0.3799210712985695
723,0.4239876483896696,0.6337214933686676,0.386,0.4639999999999999,0.173,0.4125445169222938,0.5536257379308474,0.6422024785345911,0.533459610867689,0.3352912833343361,0.3567733857703855
2777,0.4459965448934609,0.5272537099183421,0.4131409449363836,0.4206856193476167,0.1716357644862805,0.4341402848186316,0.5392590014624539,0.6464856406967424,0.5695183022911486,0.3303853483467642,0.3588303162293159
2650,0.5231436700672626,0.6141216093376614,0.3771534468241921,0.6496739442977973,0.1635099276618205,0.3808066569009311,0.4627200155536302,0.6513928442195476,0.5063329414801274,0.3188220237806285,0.3725942047990806
3975,0.589999324619096,0.5949662501251729,0.4541846915115493,0.6897240260913943,0.161038307512716,0.3894640183052396,0.5296234149431513,0.6868876520953997,0.4798961062408462,0.3044920104564143,0.3539676090707395
2189,0.5211915247471095,0.4228798547033993,0.409,0.631,0.17,0.4063867291598088,0.5261933625776521,0.6347601926396887,0.5069832510742087,0.3382965409974964,0.2968543343627031
1027,0.3815740116177704,0.5938138456421552,0.3329999999999999,0.377,0.168,0.3998148006790201,0.493230136261193,0.6634281307712198,0.4978199099646268,0.3364175644905666,0.3983221943029694
597,0.5459195478842115,0.5247597005439977,0.402,0.665,0.175,0.4330328511596031,0.5150954106235651,0.6072615015711117,0.5088309111700587,0.3077255588001287,0.3220493260531779
1338,0.3423673022289013,0.6093716640099762,0.3979999999999999,0.662,0.173,0.4090353395980693,0.4837923632757677,0.6240520335127344,0.5118762954823776,0.3140508307018086,0.3136697716197517
3977,0.6831653155087827,0.4855722373030325,0.4295216290963582,0.6481505177566882,0.1734885124308587,0.3799496328434927,0.5194503520411567,0.6412190175712614,0.5389648969173025,0.2809792331368963,0.3225718859539748
1061,0.3565606670684581,0.5664620168079396,0.307,0.365,0.17,0.3952013067598923,0.5138797599357685,0.639529635874828,0.5371673283915621,0.2905415195051433,0.3665396287156021
1449,0.542671271166631,0.4779853501538545,0.386,0.693,0.17,0.4287967416709515,0.5284072409453288,0.6883818528309449,0.5562796836788917,0.2921035731277551,0.3281492282804742
997,0.382733608751257,0.6136076980578733,0.321,0.371,0.168,0.419605569616924,0.5067611388736524,0.7075114222174537,0.4995347451100966,0.2963406687670084,0.3852218650380234
3515,0.4460674315020075,0.5012000639703177,0.4536419691231851,0.6053612226092833,0.1828317544837789,0.4211720980450496,0.507218043251286,0.6277807292173284,0.5239260535763657,0.304222602649188,0.3532480362814713
3164,0.4335759788827265,0.615506409189655,0.3957675432006435,0.6234861355211694,0.1678691806431548,0.3964782862919959,0.502956199210271,0.6840392757837437,0.577170486012664,0.2906604724265007,0.3558838320076771
3562,0.5217483667482314,0.66998901282914,0.363531857036967,0.6682358710843037,0.1721387304964657,0.401984785205246,0.5301941349385302,0.6020228787293282,0.4638280859016254,0.3092982898792788,0.3700477970667876
3328,0.6603629368724707,0.5145781008961713,0.3238265354054908,0.5863903871857095,0.1722290303943261,0.4464339439184775,0.5547831717278746,0.6352536317979219,0.5165681630291361,0.3011640387993857,0.3852473206410438
3053,0.5028791124309767,0.5591358889716547,0.4243000153816593,0.5783691164628588,0.158901178547908,0.433908043503806,0.4592709990245812,0.6282013986023592,0.5544230232687087,0.2905335711422215,0.3258319165180367
653,0.3845455679456606,0.6539625905129305,0.357,0.368,0.173,0.3633245400507119,0.5289414724556509,0.6123607047022904,0.5652613335676191,0.3202323253637611,0.3565967246232203
2102,0.5939195478842115,0.5417597005439977,0.42,0.6990000000000001,0.173,0.4460246832050657,0.5522620986196524,0.6407555089691529,0.5185402643179939,0.2996621201248602,0.3044532244852697
1467,0.414448156809941,0.4827222017467995,0.3939999999999999,0.691,0.173,0.4302945215502377,0.4941421655391519,0.6198203793025137,0.48542516840499,0.2873837003374863,0.3790930031755552
3759,0.5579291950785515,0.3704542019187579,0.3939316295996973,0.6872221273015731,0.1682295657997283,0.3703934871187532,0.5333128686631932,0.7096797481726641,0.5315780436857879,0.2955062510332467,0.370285133310593
3082,0.4945922077402373,0.4626238710436066,0.5035981633424454,0.4826486029348846,0.1626707077472921,0.3788925187599754,0.4821938751654733,0.6191527956156391,0.5437763530072498,0.3640076096412036,0.3242349102591425
1564,0.5325580079441257,0.5049702614477171,0.441,0.716,0.173,0.3869020034874993,0.5481085859402669,0.6703053989802178,0.5097149513060142,0.3107448726018946,0.3443154547904906
3801,0.4342386571517436,0.6027860963991563,0.4275189858241098,0.6495937723783316,0.1838980456271446,0.3952860365962876,0.481931100828245,0.6736029305980729,0.5404586522930573,0.3486554047823541,0.2907654966424745
2429,0.5992720188328237,0.5427497691011274,0.4471193927721562,0.4580315982331815,0.1609661495416041,0.3648958734820857,0.532720989585679,0.6933070503844787,0.5341379069380413,0.3783665857024265,0.2842057835327207
667,0.1535064659460565,0.8646733260536428,0.529,0.595,0.17,0.3954273737275651,0.4882430919914808,0.6844924140859511,0.5577484785907613,0.3136593312329915,0.339707168179943
3684,0.4586425104480875,0.8632303474504359,0.4264830128867444,0.601587290151836,0.1588891647976966,0.3616260976198253,0.5208306377380417,0.6458870557738252,0.4818175947804293,0.2850533653407895,0.3619608241702066
878,0.503,0.69,0.374,0.626,0.173,0.4483897833832598,0.5849782896831597,0.6078715967429401,0.4993253164214557,0.3473589090735523,0.333449810046958
241,0.4463423848382976,0.6249316343331947,0.3605,0.5572999999999999,0.17,0.4257106798269202,0.4901732476572703,0.6663104959052236,0.5254259462908675,0.2818022076294944,0.3741123033948239
1255,0.3382696703292044,0.6973591927283393,0.401,0.515,0.175,0.3626657572505127,0.5430528061912381,0.7023174180205302,0.5564069888466623,0.2960304492473178,0.3382746673040093
340,0.6359195478842115,0.3067597005439976,0.344,0.703,0.173,0.4156630843102728,0.4906300339128358,0.650430866355302,0.5004104163062043,0.3159514820714755,0.3692727737038112
2131,0.4429999999999999,0.696,0.3829999999999999,0.65,0.17,0.3778428924584499,0.4766040468456668,0.7249632983124674,0.5202672133306478,0.2747663957121658,0.3715277314365802
2560,0.512868026571509,0.7573872457590223,0.3784608015321815,0.6157210551219547,0.1596701884937913,0.3465352266840299,0.4950068326634763,0.6115165206146538,0.5339888238986868,0.2955473280798689,0.3445222538992309
1555,0.5920000000000001,0.569,0.423,0.747,0.173,0.4407540819172891,0.5429223751561728,0.6842249039253634,0.4850618201151175,0.3161082284548446,0.3339121600781249
1798,0.5542146202802187,0.4326556760083559,0.418,0.682,0.165,0.3878206554736307,0.5358704049251046,0.6644943850038869,0.5444489462987915,0.27172790142032,0.3105493495038008
3600,0.352524443459863,0.6301530414615253,0.3955638631955929,0.6708251560191734,0.1649863740383996,0.329713607136017,0.5498880007063603,0.6694233328246242,0.5412832378666887,0.2819097938721815,0.3141600977302713
2568,0.6224846835567257,0.6433684441853325,0.4826734645945092,0.4914727110215825,0.1715608378224351,0.3390618365819747,0.4862702955544511,0.6438002192728046,0.5224856353049612,0.3256847395794086,0.3420086932371465
2155,0.5959195478842115,0.5497597005439977,0.409,0.687,0.173,0.3963642240703787,0.5351475107848953,0.628863059838114,0.5396262232825145,0.334892697008226,0.3746351842152273
2666,0.4654412391940913,0.6185774126570849,0.4665921394949313,0.6859760858400991,0.1662062987039167,0.3718483666941165,0.5336243428282489,0.5643202518273359,0.5200152409854898,0.3029093819732206,0.3393052757242139
1602,0.5448383019351388,0.6655110256640774,0.429,0.7190000000000001,0.17,0.4549083653909318,0.5076740106997303,0.6377925686140974,0.5518241881997574,0.3119810264141073,0.3644142022686232
2892,0.4356325055508987,0.7305163446665933,0.4432593369520544,0.6683166828949371,0.1541125883779292,0.3778819930507932,0.5186939590234542,0.623787899572242,0.5748384247741087,0.31322448241117,0.2832339131745877
518,0.4034136110601661,0.5440705574427542,0.353,0.539,0.17,0.3946377707992518,0.4211791967322352,0.623569133644698,0.476684501790735,0.2928922596457787,0.3798595961199791
2653,0.5905630477153253,0.632453953433644,0.2826145869138682,0.7134591267109005,0.192622973669316,0.4178813803980434,0.5423910426131258,0.6232342098878075,0.5518105803622301,0.3150731535741801,0.3430674474321929
2875,0.3916043906397689,0.4932601432796154,0.3588243254685665,0.3997040269995002,0.1773149765020663,0.4647940015023941,0.4506255065322742,0.6230488853169999,0.5578325581823909,0.3039898204838285,0.2948409705598304
3581,0.5658533035771132,0.3904006486682355,0.4447764523419341,0.3991925318997796,0.1586953543300968,0.3408947922230962,0.4781674418176091,0.603134544724199,0.4986217984803308,0.2933666603551613,0.3673145844733838
766,0.201,0.7070000000000001,0.557,0.4379999999999999,0.175,0.3893446298868545,0.5705470250260131,0.6391003162808566,0.5508854599084592,0.293963103916685,0.3827139982222884
3658,0.4870067987066647,0.602251759034966,0.4861985509063614,0.4069519872903836,0.1712988029668725,0.4359122123146748,0.4623615679559476,0.6509511146830002,0.4954579562811101,0.2983756053326918,0.3596829652193614
1168,0.5159195478842115,0.4947597005439977,0.418,0.684,0.173,0.3924216271765521,0.5407966291372587,0.6246009228621765,0.5758390550995438,0.2622886894469753,0.3823052027376521
474,0.3542505447081329,0.6358528161197377,0.38,0.418,0.176,0.3869571562909766,0.5691561728858222,0.590664618684058,0.4967552607204117,0.3194267098468786,0.3149726999197325
3588,0.5920424399278674,0.5698808810573793,0.368092734346749,0.6399588958478322,0.1699822098209295,0.3975679061276442,0.4673825349440109,0.7082608046146116,0.5575311495888762,0.2785373317869012,0.3608093449123851
906,0.4054144144842837,0.558019993226437,0.3329999999999999,0.377,0.17,0.3935541993601855,0.4594011355981937,0.5931214499972243,0.4900050498705646,0.3047307251556848,0.3036523304191493
2430,0.4392690540955789,0.6985276264022142,0.3579071915527911,0.6746421035196876,0.1775751001365993,0.4056032813091267,0.4934970375481281,0.6322626982002232,0.4914499876076766,0.3049938803019684,0.344049772315568
3552,0.4463508457703026,0.6231817674757272,0.3537729589737216,0.4817232138042927,0.1801537165433027,0.3428597151813684,0.4951924633441776,0.6216695495118287,0.5545122420015206,0.3022064806557631,0.2890859812422325
3711,0.3249298989551816,0.6771241476253752,0.395237822641404,0.7062907502191361,0.1747773812721951,0.4087001334354208,0.5021971969160014,0.6429074287441888,0.484622034143629,0.3214123128639872,0.3422242381606749
838,0.5469195478842115,0.4787597005439977,0.386,0.693,0.165,0.3697616775007577,0.5603407103141332,0.6884448561234364,0.4948095012092992,0.3013819807283008,0.2899083213320234
268,0.351,0.625,0.355,0.4379999999999999,0.163,0.361994274652677,0.510076993739305,0.621893203944255,0.5497935868552724,0.3101984935613174,0.3393543000437083
1049,0.6118044834849725,0.5566146356418058,0.364,0.711,0.16,0.4145209426066952,0.5258584666387747,0.6900097458350883,0.4527260861809208,0.3026692498649736,0.341509180353871
1649,0.4539999999999999,0.6759999999999999,0.396,0.654,0.17,0.3993626847423512,0.5469320545810193,0.629817394057048,0.5044251120388272,0.2896857590241669,0.4075348581667077
3427,0.5371485221446929,0.7068909289143752,0.439955195296159,0.6614671265970721,0.1873247574910477,0.4037140308328136,0.5177967479697563,0.646152762257633,0.5105749672382627,0.2931922724280499,0.303671671706047
2861,0.5526670358354767,0.736813961300022,0.336695820215077,0.5334561254174436,0.1592330180929337,0.4181195669991381,0.4838886696384081,0.6371178044077018,0.4952484643270082,0.2592671837046796,0.3671775192620263
107,0.5479195478842115,0.5507597005439977,0.424,0.735,0.173,0.3735047896534879,0.5708423090511711,0.6359717428489545,0.5321712712448834,0.3004571387499457,0.3059542191116356
2929,0.4711705105344262,0.6914539033644086,0.3353387322796094,0.5208646387941717,0.1756152068857663,0.3838828844414564,0.5117188321255365,0.577767182838307,0.5707084763654678,0.3197701840166913,0.3203295411962279
3656,0.5643802654124414,0.5346928018091445,0.3333185460396463,0.5756346564804098,0.1796794476880872,0.3624924264845173,0.5350722899108611,0.6828510644963394,0.5628656586541579,0.2815241683107783,0.3386184648014886
1808,0.4858155352571471,0.4851024979196008,0.40345,0.67396,0.17,0.3964307464441111,0.5199236749263747,0.6882563433394729,0.5153665015018672,0.310821444190287,0.325601452885292
1081,0.4952815671089457,0.4582116809257149,0.415,0.6679999999999999,0.173,0.4104748158726022,0.5121716288369267,0.6562148795020228,0.5119745237177652,0.29823969146662,0.3640319608994037
574,0.4272360295860139,0.6397976111571767,0.3989999999999999,0.624,0.173,0.3874349488748153,0.4915732706311104,0.6136610642185139,0.5215489297824857,0.3147479528895126,0.3450448501163484
731,0.3640717967697245,0.6755884572681199,0.447,0.644,0.17,0.4159408618526478,0.5172597657005676,0.6011473106543301,0.5219775258919401,0.3001299768232719,0.359671355453775
3730,0.4159187633933883,0.2799519388387731,0.4187071019439172,0.6171339571687733,0.1577826062513475,0.4072494805727736,0.5148356593137806,0.6809020593343714,0.5449069461835182,0.2669160958436687,0.4004417176778932
3575,0.5312946613801189,0.5843892502425866,0.4342335429872887,0.5125527913545347,0.1731067432555029,0.3250478459460993,0.472068343880264,0.631721710139962,0.5239970876157054,0.3014130796449552,0.3439514256995077
238,0.527,0.6940000000000001,0.376,0.6459999999999999,0.17,0.4046718741204516,0.5352858394643282,0.6245781141848249,0.539656462432457,0.2739960191841648,0.3338920893369422
2162,0.442,0.672,0.41,0.6679999999999999,0.173,0.4244557350210529,0.4700047433315537,0.597047516610384,0.5231263757645752,0.3063166855574936,0.3575184842967994
3981,0.3658446449070195,0.3253873050530247,0.315362538664996,0.7627648842581832,0.1468030195382461,0.4042594067175518,0.5531863397334258,0.6468193794021561,0.4912761122200513,0.3076329358664399,0.3385791883145864
2455,0.4194705274361939,0.753030619027798,0.4295654268160435,0.6223365422816997,0.1801838243639462,0.4030702646339894,0.5356532035920877,0.5563709638841459,0.4556883122307221,0.2925894972447963,0.3676732364476448
3537,0.6031502441264776,0.3866673998616723,0.2525842655500807,0.7166135025264295,0.1603867231415092,0.3863409441307654,0.5856892612460207,0.6546523384444142,0.508278569320138,0.274337425439785,0.3366489885745775
1426,0.412,0.5720000000000001,0.3379999999999999,0.428,0.17,0.3700952268549924,0.5801583040440472,0.66139292795766,0.5204559573509724,0.3031246278344877,0.3372510826104128
2285,0.591,0.7290000000000001,0.318,0.382,0.17,0.3965163325948248,0.4902306269779921,0.654482278669591,0.507155134356248,0.2980514848230395,0.3485803969872199
3420,0.4309833219902451,0.7114712271640042,0.3363591890031084,0.514231666931605,0.1822617268732703,0.366633079362529,0.4785685424660772,0.6135673489219572,0.533413325336913,0.3339188479157206,0.3761350980753395
3717,0.5551472228496414,0.6838772379737559,0.6017435655269097,0.5838368606216594,0.1785479300321545,0.3943848963335439,0.521890016991603,0.6121544623867793,0.502853785842826,0.3048592457855668,0.3125677454069117
1759,0.45,0.584,0.402,0.603,0.165,0.4004680374961922,0.5143974563843134,0.6379211208599788,0.5150659178397834,0.3161940143243485,0.3286992687977003
2216,0.3843878488830771,0.4949356772179809,0.3979999999999999,0.635,0.17,0.3930613900421644,0.5565859686622769,0.6769114200058368,0.5090068326634763,0.3179341191818305,0.2866795660309573
2771,0.3840147136648817,0.7029424027119744,0.447220303133283,0.5533134220408394,0.1735728428383053,0.4085851294954652,0.4806411771185351,0.5774052797940108,0.5445713442246968,0.3400899026613769,0.2776126072165876
1739,0.4788594342097177,0.6551402279543211,0.434,0.728,0.175,0.3978084150945912,0.5463280632264464,0.6691774090897883,0.4917428389011711,0.314295576762812,0.3178918550156008
1476,0.4603223059599681,0.461639624796669,0.3985,0.69,0.1725,0.3761333018427615,0.5264075351583043,0.60784130280073,0.5483165150121783,0.3240701881787722,0.3186479346542404
1158,0.4625930898767001,0.4754425837409277,0.416,0.637,0.165,0.4049485557514179,0.4918169101301441,0.6704403837440067,0.5243788031576284,0.3139424903895775,0.3688413503444154
3044,0.3836236785235922,0.5633181441359354,0.3618220797598551,0.6487118241121,0.17154585604041,0.38477271644064,0.4762427894796489,0.6110112991407515,0.5170299457409545,0.3423592098250439,0.3557094913925576
3523,0.6210787169017011,0.5773911241027421,0.3999504119189938,0.6627538378563922,0.1836352826736697,0.3982622104541361,0.4937730513652392,0.6234422399910626,0.5158247846921591,0.3252099974963983,0.3603371142426698
912,0.375733608751257,0.5696076980578734,0.311,0.342,0.168,0.4122419831571076,0.4859496704016181,0.6324895686781487,0.5408384299539453,0.289104961203883,0.3278301719888927
204,0.5579876483896696,0.6747214933686676,0.42,0.6829999999999999,0.173,0.4039965677512896,0.5435478023393628,0.6406047451482293,0.5390147396555075,0.3151079051258323,0.3537023167728466
190,0.3940037317218337,0.6181655973975485,0.324,0.3379999999999999,0.165,0.4176009173753172,0.4640518958374166,0.6056950732135722,0.550101913952933,0.3114758865775791,0.329642847254697
487,0.3355541874858115,0.6519262738813233,0.389,0.441,0.177,0.3613369156897272,0.5480683792702562,0.6953118081835957,0.5499988243821992,0.2818978728444686,0.3914030598280219
2096,0.450365463413119,0.4870573744978327,0.4884,0.6433,0.17,0.3566623624435946,0.5278578344608481,0.5899871347172233,0.5311326674707829,0.2988457414300864,0.3500286524370128
438,0.3616375862146608,0.6967066970129583,0.3329999999999999,0.353,0.153,0.3658961168804063,0.4803790092208514,0.682128338877713,0.6049109173301492,0.2912012780763166,0.3493175896981079
244,0.4629195478842115,0.4617597005439977,0.379,0.573,0.16,0.4104268274228289,0.5425028663526449,0.6870955615685866,0.5591995170103089,0.291387024297447,0.4035063586478526
609,0.3648495391863048,0.7088961546171605,0.348,0.496,0.165,0.3661392282571746,0.4685822509983338,0.622408799481603,0.4983657875006547,0.3232939079017651,0.2679605968912664
2703,0.3682075792891882,0.5667014524785599,0.3600340566713165,0.7391365408916608,0.1591390845324781,0.4193396651489396,0.5039110415234881,0.6814243596068373,0.4758469061811862,0.2787993917163775,0.3814418667815202
3432,0.3580611478776018,0.4271462941851289,0.4527805972521163,0.6409243688038657,0.1615441963637107,0.3985724542856054,0.4815769767312912,0.6653036821835908,0.5051603863816978,0.3095491410956951,0.389251340635296
2996,0.5051101315847617,0.6790850500590474,0.4528341859846769,0.6148879906494908,0.1679306941397754,0.3829889708604226,0.5085925022002274,0.6153335290020788,0.5302190703713547,0.3221962438168748,0.3344830374183213
1183,0.3894340347603028,0.539894686909815,0.324,0.359,0.17,0.4289784890788828,0.5170238199015453,0.6644361016432997,0.4538579346528771,0.2848612514148098,0.3931712305937928
2873,0.4692636895904745,0.7705793620165954,0.4033916414349877,0.5742072529473514,0.1912841973890409,0.3677436468297545,0.5323003846078818,0.5911489355036607,0.4911010159825398,0.2902137347198181,0.3708553734270303
3802,0.5431702822780995,0.5693622403855672,0.4062659820498865,0.6077427726812291,0.1784021656434216,0.3647705699577599,0.4943623264114343,0.6349962347941169,0.5120824024944014,0.2978561383893448,0.3562557857601177
2810,0.4043360610689925,0.4767730572292807,0.3830073030641774,0.5632355878849222,0.1899469991615695,0.4195898605543313,0.5178149906159474,0.6122370624662303,0.5952752617904862,0.3138681585432885,0.3539038582765321
2000,0.4429999999999999,0.6459999999999999,0.429,0.6970000000000001,0.175,0.4131827976969084,0.5383180698783672,0.586844709913981,0.4880518152860915,0.2802192727027452,0.3263883833420371
108,0.5299195478842115,0.5117597005439977,0.415,0.685,0.173,0.4335930882938782,0.5187583179769318,0.6753313228466487,0.5230107632553516,0.3207945303988653,0.341940120823813
1354,0.6357772673802412,0.6590462323364091,0.361,0.7,0.17,0.3789601322666021,0.5157957455246083,0.5693411522147791,0.5327767132560326,0.3243810285256481,0.3375663917996316
1079,0.5439195478842115,0.4647597005439977,0.3929999999999999,0.6920000000000001,0.173,0.4395421141180688,0.5385122872619716,0.6629745940513455,0.5067134076081415,0.314363807977979,0.2953071631912251
1625,0.5249195478842115,0.4777597005439977,0.3879999999999999,0.591,0.173,0.4033497727008286,0.4667961848909318,0.6672020637695452,0.5575811400777305,0.3411350623907528,0.2823637767214861
1997,0.4803688058773245,0.710177411804141,0.36,0.6609999999999999,0.173,0.3598368139337086,0.5592445429405359,0.6326838780032312,0.5424497603632935,0.3041307292837726,0.3576865170182102
1976,0.4889195478842115,0.5407597005439977,0.389,0.659,0.17,0.3657740032695419,0.5297435367198571,0.6374926519513405,0.4623558970802905,0.3257161066745138,0.4023596620854034
426,0.2926147399617809,0.7468543269284278,0.397,0.427,0.173,0.3231159420663265,0.4925833196413194,0.6664323329553519,0.5435907099242034,0.3299131248298982,0.2818309611145957
3772,0.5085476455919358,0.7337921818230627,0.4310173825224728,0.3612083994252727,0.1672418706112743,0.407969116033056,0.5200819727060502,0.6075218861231758,0.5577988932595798,0.3168806542308695,0.3169541689635397
3803,0.6870036801909273,0.6392165877278976,0.3623623742026657,0.4969198562507275,0.1967755635665898,0.442655706398824,0.5134074977997726,0.6108133581950469,0.530706826115406,0.2805197369327699,0.3356187852212895
3928,0.4404957404603019,0.5970748440424585,0.3290688830633519,0.6143039618600652,0.1698772771744896,0.387701285070735,0.563997050787267,0.6933853192491795,0.5137472951408057,0.285881547528405,0.3454894068000427
2374,0.4795215570070981,0.4803197122372084,0.396,0.67,0.17,0.4573524127759163,0.4868775808704902,0.6833096693729228,0.4782156496538804,0.3093358735189647,0.3446799134590928
2329,0.356,0.613,0.397,0.62,0.165,0.2944009345217269,0.5484941608365668,0.6638142816579845,0.550166506305203,0.3579937371635768,0.3204740866557958
943,0.373,0.5379999999999999,0.322,0.371,0.175,0.3811192958287396,0.5143081257019082,0.715769244914973,0.5520701476216213,0.3019776445354603,0.3630282910145535
