,CS textfield,BB textfield,Stack,Head angle,Head tube length textfield,Seat stay junction0,Seat tube length,Seat angle,DT Length,FORK0R,BB diameter,ttd,dtd,csd,ssd,Chain stay position on BB,SSTopZOFFSET,MATERIAL,Head tube upper extension2,Seat tube extension2,Head tube lower extension2,SEATSTAYbrdgshift,CHAINSTAYbrdgshift,SEATSTAYbrdgdia1,CHAINSTAYbrdgdia1,SEATSTAYbrdgCheck,CHAINSTAYbrdgCheck,Dropout spacing,Wall thickness Bottom Bracket,Wall thickness Top tube,Wall thickness Head tube,Wall thickness Down tube,Wall thickness Chain stay,Wall thickness Seat stay,Wall thickness Seat tube,Wheel diameter front,RDBSD,Wheel diameter rear,FDBSD,Fork type,Stem kind,Display AEROBARS,Handlebar style,Head tube type,BB length,Head tube diameter,Wheel cut,Seat tube diameter,bottle SEATTUBE0 show,bottle DOWNTUBE0 show,Front Fender include,Rear Fender include,BELTorCHAIN,Number of cogs,Number of chainrings,Display RACK,FIRST color R_RGB,FIRST color G_RGB,FIRST color B_RGB,RIM_STYLE front,RIM_STYLE rear,SPOKES composite front,SPOKES composite rear,SBLADEW front,SBLADEW rear,Saddle length,Saddle height,Down tube diameter,Seatpost LENGTH,Seat tube type
346,418.0,82.0,613.87952,73.3,154.3,45.0,595.6,72.0,649.0472252,50.0,41.96,27.0,36.5,22.85,15.0,15.0,14.3,STEEL,34.6,25.6,34.2,330.0,350.0,16.0,18.0,False,False,130.0,1.9320952173151908,1.050237734129125,9.109804388050572,2.0994794959289,1.4169797688599985,1.2377973506590303,1.7507906197845444,680.0,58.0,680.0,58.0,0,0,False,0,1,68.0,33.8,692.0,28.6,False,False,False,False,True,9,1,False,51,0,102,SPOKED,SPOKED,1,1,80.0,80.0,278.0,770.0,31.8,230,1
347,460.0,60.0,529.6383193,70.0,79.7,40.0,520.0,70.0,626.5243723,45.0,43.41,25.425,34.0,17.35,10.5,15.0,10.6,BAMBOO,29.4,18.5,34.6,330.0,350.0,16.0,18.0,False,False,130.0,4.5473193414964,0.366175204424134,1.4122916210778858,0.9940957641873788,2.9587307510996808,1.0846388211761682,5.609864447715604,685.0,63.0,685.0,63.0,0,0,False,0,1,74.0,32.0,692.0,27.5,False,True,False,False,True,0,1,False,255,204,102,SPOKED,SPOKED,1,1,80.0,80.0,298.0,662.0,27.4,185,1
348,405.0,70.0,557.2283797,72.5,110.0,45.0,552.5,74.0,625.7533245,44.0,40.0,28.55,36.5,23.35,13.0,15.0,7.0,STEEL,32.5,32.5,40.7,330.0,350.0,16.0,18.0,False,False,130.0,5.429135397756792,0.7895703472944808,1.4272548218712569,1.2933776240602597,2.9508125727257055,1.647914140229146,1.4726480608153913,674.0,52.0,674.0,52.0,0,0,False,0,1,68.0,37.0,692.0,28.0,False,False,False,False,True,10,1,False,153,204,255,SPOKED,SPOKED,1,1,80.0,80.0,285.0,700.0,31.7,330,1
349,353.0,0.0,515.5146135,75.0,145.0,45.0,513.4,73.0,610.5293054,0.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,STEEL,35.8,47.4,47.1,330.0,350.0,16.0,18.0,False,False,130.0,10.56151748931946,2.781684947822926,3.824767986241608,9.391033533254088,4.196041103168809,0.7970109447900837,7.544087199818183,640.0,80.0,640.0,80.0,0,0,False,0,1,68.0,45.0,692.0,31.8,False,False,False,False,True,0,0,False,204,204,255,SPOKED,SPOKED,1,1,80.0,80.0,278.0,718.0,34.9,300,2
350,375.0,8.0,494.1645604,71.5,121.9,37.0,296.1,74.0,608.5774053,45.0,40.0,28.6,36.5,23.35,15.0,15.0,9.0,STEEL,20.7,36.1,42.7,330.0,350.0,16.0,18.0,False,False,135.0,4.693253014146035,3.090088488216554,0.6826190248585651,1.2177566649254445,3.2845842574968875,1.1907048448246378,6.174536008546226,609.6,124.6,609.6,124.6,1,0,False,1,2,68.0,47.0,692.0,31.8,False,False,False,False,True,0,0,False,153,102,0,SPOKED,SPOKED,1,1,80.0,80.0,257.0,360.0,34.9,300,2
351,220.0,10.0,478.9130646,69.0,100.0,45.0,186.2,69.5,449.0164946,45.0,40.0,26.7,36.5,23.35,13.0,15.0,9.0,STEEL,27.0,36.2,37.9,330.0,350.0,16.0,18.0,False,False,130.0,4.2077295843487645,1.6677068395404604,0.9432540880240842,1.2479536879484283,1.9086171024301026,0.9801427082815317,1.526745575190494,320.0,70.0,320.0,70.0,1,0,False,1,1,68.0,31.8,692.0,28.0,False,False,False,False,True,0,0,False,204,204,204,SPOKED,SPOKED,1,1,80.0,80.0,200.0,270.0,28.0,100,1
352,425.0,30.0,540.6089176,70.0,111.0,45.0,400.0,73.5,599.2863832,45.0,40.0,29.2,36.5,22.0,17.0,15.0,8.0,STEEL,22.4,53.4,57.1,330.0,350.0,16.0,18.0,False,False,135.0,32.847629103838436,3.2732708304627933,3.0632983367814757,5.614441223646381,3.2182959187039604,4.940669226948874,1.4210092216407935,670.0,111.0,670.0,111.0,1,0,False,1,1,68.0,45.0,692.0,31.8,False,True,False,False,True,8,2,False,0,51,153,SPOKED,SPOKED,1,1,80.0,80.0,278.0,580.0,40.0,330,1
353,430.0,68.0,635.6087979,73.0,177.3,25.0,617.0,73.0,648.1438125,60.0,38.1,25.4,34.0,18.45,11.425,5.0,30.0,STEEL,28.0,17.0,35.0,330.0,350.0,16.0,18.0,False,False,130.0,3.6552230981490372,8.358632975948145,1.1743104894082737,1.3566619483431326,4.155791180548179,12.29435754218535,3.241855804307154,689.0,67.0,689.0,67.0,0,0,False,0,1,68.0,31.8,692.0,28.6,False,False,False,False,True,0,0,False,153,255,204,SPOKED,SPOKED,1,1,80.0,80.0,270.0,810.0,28.6,150,1
354,405.0,70.0,593.536575,73.0,145.0,45.0,552.0,74.0,648.3152394,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,CARBON,35.9,48.0,49.9,330.0,350.0,16.0,18.0,False,False,130.0,1.0070450683730947,1.0966011884165967,0.8912710462065686,0.26850447879253064,0.7695466787318471,1.9617589067150325,1.5308743455031706,674.0,52.0,674.0,52.0,0,0,False,0,1,68.0,45.0,692.0,31.8,True,True,False,False,True,6,2,False,0,0,204,SPOKED,SPOKED,1,1,80.0,80.0,278.0,718.0,34.9,300,2
355,455.0,70.0,614.3145059,70.5,146.5,70.0,449.5,70.5,648.5048812,45.0,40.0,31.6,36.5,23.35,13.0,15.0,9.0,STEEL,28.9,49.3,49.8,330.0,350.0,16.0,18.0,False,False,135.0,13.415980501684365,1.380504880488489,2.362731336995673,3.2887594292150926,3.1943379506998113,7.668853927240756,2.236704236522729,736.0,114.0,736.0,114.0,1,0,False,1,1,68.0,45.0,692.0,31.8,False,False,False,False,True,0,0,False,0,102,0,SPOKED,SPOKED,1,1,80.0,80.0,278.0,700.0,34.9,300,1
356,420.0,0.0,457.4333241,63.5,100.0,200.0,353.4,70.0,605.715245,45.0,40.0,50.0,47.5,40.0,21.5,15.0,9.0,CARBON,30.0,53.4,45.5,330.0,350.0,16.0,18.0,False,False,130.0,1.7110815105796997,0.13123376735427536,0.8105926671280662,0.3109947522636783,0.28294867321433204,2.6205564351972583,1.2411250451443712,640.0,90.0,640.0,90.0,1,0,False,1,1,68.0,45.0,692.0,40.0,False,False,False,False,True,9,0,False,255,0,0,SPOKED,SPOKED,1,1,80.0,80.0,278.0,550.0,34.9,175,2
357,425.0,20.0,488.0594959,70.0,111.9,45.0,482.6,71.0,675.0307125,50.0,40.0,29.2,36.5,22.0,17.0,15.0,8.0,STEEL,23.5,51.8,54.7,330.0,350.0,16.0,18.0,False,False,135.0,3.8618143931339692,5.458626140936531,7.982592826288378,5.221994933402348,2.709452587063854,7.896295261394028,1.2844354073281745,740.0,118.0,740.0,118.0,1,0,False,1,1,68.0,45.0,692.0,31.8,False,False,False,False,True,8,1,False,0,102,0,SPOKED,SPOKED,1,1,80.0,80.0,278.0,733.0,40.0,330,1
358,390.0,65.0,564.6289561,73.0,120.0,45.0,325.8,75.5,644.5388999,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,STEEL,29.2,40.8,55.1,330.0,350.0,16.0,18.0,False,False,135.0,0.8604803329792647,0.3581757616664233,2.8433412749476856,3.9883028640236464,2.081822166542129,2.1623393458271085,1.165666490555337,600.0,50.0,600.0,50.0,1,0,False,1,1,68.0,45.0,692.0,31.8,False,False,False,False,True,0,0,False,51,51,255,SPOKED,SPOKED,1,1,80.0,80.0,240.0,400.0,34.9,300,2
359,430.0,60.0,534.9638937,68.0,152.9,25.0,410.0,72.0,548.0391626,70.0,50.0,24.2,34.0,18.45,12.425,5.0,30.0,STEEL,28.0,85.0,35.0,330.0,350.0,16.0,18.0,False,False,130.0,7.527138315791511,1.397176664045396,2.568364649413077,2.100398231720161,2.560292344029067,2.2987831651593336,3.9838458952658327,611.0,111.0,670.0,104.0,0,0,False,1,1,68.0,31.8,692.0,28.6,False,False,False,False,True,0,0,False,255,153,153,SPOKED,SPOKED,1,1,80.0,80.0,378.0,630.0,31.6,350,1
360,430.0,26.0,480.7848965,68.0,102.3,38.0,380.0,70.0,649.8024014,50.0,40.0,32.7,36.5,22.0,17.0,15.0,8.0,STEEL,25.0,28.8,40.8,330.0,350.0,16.0,18.0,False,False,135.0,4.478375599697678,0.8449807338290742,0.9586415864217388,1.293916856852348,3.812906540583248,0.46385881254565864,0.683506587445206,750.0,128.0,750.0,128.0,1,0,False,1,1,68.0,40.0,692.0,29.0,False,False,False,False,True,0,0,False,0,102,0,SPOKED,SPOKED,1,1,80.0,80.0,278.0,460.0,32.0,300,1
361,416.0,40.0,544.0636968,71.0,116.5,72.0,435.0,73.0,649.8894131,25.0,35.0,37.7,44.95,22.2,18.5,15.0,11.2,STEEL,30.0,70.0,45.0,330.0,350.0,16.0,18.0,False,False,135.0,1.5310575952915904,0.6414253474942093,2.3747076228687716,0.6642814899390554,0.6482917985842891,0.14568387998932572,0.6253228445538689,670.0,111.0,670.0,111.0,1,0,False,1,1,68.0,45.0,692.0,25.4,False,False,False,False,True,0,0,False,0,153,153,SPOKED,SPOKED,1,1,80.0,80.0,278.0,673.0,31.8,400,1
362,413.0,70.0,573.4145537,72.0,126.0,45.0,514.7,75.0,636.3424696,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,TITANIUM,35.6,48.6,49.9,330.0,350.0,16.0,18.0,False,False,130.0,1.9717536348121534,2.0651029309678237,0.9990966495117223,1.0850865988375344,1.2819041959648434,1.5209795539776012,0.4627436373536841,674.0,52.0,674.0,52.0,0,0,False,0,1,68.0,45.0,692.0,31.8,False,True,False,False,True,8,1,False,204,204,255,SPOKED,SPOKED,1,1,80.0,80.0,278.0,718.0,34.9,300,2
363,410.0,15.0,472.4333241,63.5,100.0,200.0,353.4,70.0,615.8149515,45.0,40.0,50.0,47.5,40.0,21.5,15.0,9.0,CARBON,30.0,53.4,45.5,330.0,350.0,16.0,18.0,False,False,130.0,5.460510439224184,5.199922070963694,3.354359015120143,1.7170452921455137,3.0700296612315907,1.3002689355794088,1.5049150998511154,640.0,90.0,640.0,90.0,1,0,False,1,1,68.0,45.0,692.0,40.0,False,False,False,False,True,9,0,False,102,255,51,SPOKED,SPOKED,1,1,80.0,80.0,278.0,550.0,34.9,175,2
364,405.0,70.0,593.536575,73.0,145.0,45.0,515.0,74.0,648.3152394,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,CARBON,34.0,49.0,49.9,330.0,350.0,16.0,18.0,False,False,130.0,2.700408904574858,3.2119193690051278,2.3762772034159356,0.6200308389808195,0.8292696526214327,5.609207660830333,2.4482874448161294,674.0,52.0,674.0,52.0,0,0,False,0,1,68.0,45.0,692.0,31.8,False,True,False,False,True,8,1,False,204,204,255,SPOKED,SPOKED,1,1,80.0,80.0,278.0,718.0,34.9,300,2
365,447.22,111.0,632.1458131,73.0,142.5,45.0,516.2,74.0,672.1882959,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,STEEL,32.0,50.2,53.0,330.0,350.0,16.0,18.0,False,False,135.0,16.49663688853898,0.8262620987430476,6.510833566821095,5.721460583581524,8.804428838179012,5.819887600135947,2.67939771511056,722.0,100.0,722.0,100.0,0,0,False,1,1,68.0,45.0,692.0,31.8,False,True,False,False,True,8,1,True,255,255,0,SPOKED,SPOKED,1,1,80.0,80.0,278.0,718.0,34.9,300,2
366,315.0,-30.0,357.2371993,72.5,96.3,29.0,205.5,70.0,508.612357,15.0,40.0,28.6,36.5,19.85,15.0,15.0,11.2,STEEL,23.4,25.5,31.9,330.0,350.0,16.0,18.0,False,False,135.0,3.4630313612161054,5.595038116313164,2.272222838381069,1.737960301743508,0.0,0.0,6.322313432508096,496.0,90.0,496.0,90.0,0,0,False,1,1,68.0,45.0,692.0,31.8,False,False,False,False,True,0,0,False,0,51,51,SPOKED,SPOKED,3,3,40.0,40.0,198.0,270.0,34.9,150,1
367,425.0,66.0,610.1911782,72.0,144.2,45.0,590.0,72.0,664.9504623,44.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,STEEL,37.9,25.0,48.0,330.0,350.0,16.0,18.0,False,False,130.0,2.6205138332672395,3.6343345366900968,2.2603804426658765,2.6348573764624867,6.982985384646845,8.244320627237547,9.035075984475823,674.0,52.0,674.0,52.0,0,0,False,0,1,68.0,45.0,692.0,28.6,False,False,False,False,True,8,1,False,255,102,0,SPOKED,SPOKED,1,1,80.0,80.0,278.0,718.0,31.7,300,1
368,410.0,47.0,600.555021,73.5,185.0,195.0,665.3,72.5,656.0941049,45.0,49.0,31.7,36.5,23.35,16.0,15.0,9.0,ALUMINIUM,37.9,185.3,47.7,330.0,350.0,16.0,18.0,False,False,130.0,0.7535969900744183,1.2641865071410097,2.8109220480116197,0.6321899783552953,3.7714126688479293,1.6821704301467273,0.4625595245640823,674.0,52.0,674.0,52.0,0,0,False,0,1,68.0,50.0,692.0,35.0,False,False,False,False,True,9,1,False,153,255,255,SPOKED,SPOKED,1,1,80.0,80.0,278.0,765.0,34.9,50,1
369,405.0,70.0,579.3832646,73.0,140.9,45.0,560.0,73.5,643.70295,45.0,40.0,30.7,44.0,28.5,13.0,15.0,9.0,STEEL,45.4,28.4,52.6,330.0,350.0,16.0,18.0,False,False,130.0,1.0293873012204762,1.5480659291922132,0.40932680969996715,0.38795440953090243,0.3503656203291342,0.5849834249739941,1.3281573649850718,674.0,52.0,674.0,52.0,0,0,False,0,2,68.0,45.0,692.0,36.0,False,False,False,False,True,8,1,False,0,0,0,SPOKED,SPOKED,1,1,80.0,80.0,278.0,759.0,34.9,300,2
370,410.0,70.0,597.170533,73.0,148.8,45.0,591.7,72.5,642.2143993,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,STEEL,38.5,31.7,50.5,330.0,350.0,16.0,18.0,False,False,130.0,0.6706550495017821,2.2920942071577017,1.0014835267893423,1.4128856940855532,0.1669973206782567,0.655858604824684,0.5301240095057668,674.0,52.0,674.0,52.0,0,0,False,0,1,68.0,45.0,692.0,31.8,False,False,False,False,True,8,1,False,8,8,8,SPOKED,SPOKED,1,1,80.0,80.0,278.0,759.0,34.9,300,2
371,425.0,35.0,511.7254948,71.0,100.0,45.0,465.0,73.0,618.4918576,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,BAMBOO,36.0,51.2,62.6,330.0,350.0,16.0,18.0,False,False,130.0,11.630043943248689,1.0800949192804157,1.4707026923447397,0.4150149588597811,0.6742140819813983,2.5181273755723868,1.0075481369411348,674.0,52.0,674.0,52.0,1,0,False,0,1,68.0,45.0,692.0,31.8,False,False,False,False,True,8,1,False,204,204,255,SPOKED,SPOKED,1,1,80.0,80.0,278.0,718.0,34.9,300,2
372,405.0,70.0,597.1614705,75.0,145.0,45.0,118.4,78.5,663.0236814,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,ALUMINIUM,30.0,52.4,56.0,330.0,350.0,16.0,18.0,False,False,135.0,9.617219846679854,14.208351499858784,3.1563638401846297,14.117686810744248,7.733070953644518,12.775528280656049,12.770923018381767,674.0,52.0,674.0,52.0,1,0,False,1,1,68.0,45.0,692.0,1.8,False,False,False,False,True,7,0,False,51,51,255,SPOKED,SPOKED,1,1,80.0,80.0,278.0,8.0,34.9,300,2
373,435.0,73.0,577.6266161,72.0,115.0,45.0,518.2,73.5,645.5966994,52.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,TITANIUM,35.7,48.2,50.7,330.0,350.0,16.0,18.0,False,False,135.0,2.094709261948587,0.8208390068665872,2.4664376825322423,2.908054641970332,1.4903486599346012,6.807087219167139,0.4796867387387194,696.0,74.0,696.0,74.0,0,0,False,0,1,68.0,45.0,692.0,31.8,False,False,False,False,True,9,1,False,204,204,255,SPOKED,SPOKED,1,1,80.0,80.0,278.0,689.0,34.9,300,2
374,435.0,73.0,582.3818987,72.0,120.0,45.0,518.2,73.5,645.5966994,52.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,TITANIUM,35.4,48.4,50.7,330.0,350.0,16.0,18.0,False,False,135.0,7.0367001676575756,3.9448285465824995,1.2313582497182323,0.721843308855369,1.7670438760410816,0.9421658306507827,2.08684055846726,704.0,82.0,704.0,82.0,0,0,False,0,1,68.0,45.0,692.0,31.8,False,False,False,False,True,9,1,True,204,204,255,SPOKED,SPOKED,1,1,80.0,80.0,278.0,689.0,34.9,300,2
375,430.0,70.0,557.2077164,71.5,110.0,45.0,465.0,74.5,642.9667265,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,STEEL,34.1,49.4,48.7,330.0,350.0,16.0,18.0,False,False,130.0,2.089525457848061,0.648229338517847,2.540933969753651,0.5853844549367044,3.6251509178319887,1.0178145429896432,1.8569980326647908,674.0,52.0,674.0,52.0,0,0,False,0,1,68.0,45.0,692.0,31.8,False,True,False,False,True,8,1,False,51,51,255,SPOKED,SPOKED,1,1,80.0,80.0,278.0,660.0,34.9,300,2
376,430.0,70.0,550.185465,72.5,100.6,45.0,468.9,74.0,664.2365456,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,STEEL,29.7,38.9,44.5,330.0,350.0,16.0,18.0,False,False,130.0,5.210974423628042,0.6598161637792148,3.429349713571409,2.4775834206350997,7.689297240421574,3.392537868114838,2.7764692702664884,674.0,52.0,674.0,52.0,0,0,False,1,1,68.0,45.0,692.0,31.8,False,False,False,False,True,8,1,False,51,51,255,SPOKED,SPOKED,1,1,80.0,80.0,278.0,660.0,34.9,300,2
377,390.0,5.0,456.6945687,67.5,100.2,34.0,360.0,69.5,617.8529548,50.0,40.0,32.7,36.5,22.0,17.0,15.0,8.0,STEEL,25.0,28.8,40.8,330.0,350.0,16.0,18.0,False,False,135.0,1.7826538769422036,0.7858062612661162,0.772975523223193,0.47913941097861856,0.32239918124537303,0.8000933279938011,1.1244406320843132,680.0,121.0,680.0,121.0,1,0,False,1,1,68.0,40.0,692.0,29.0,False,False,False,False,True,0,0,False,0,102,0,SPOKED,SPOKED,1,1,80.0,80.0,248.0,425.0,32.0,300,1
378,445.0,60.0,544.573299,71.0,90.0,55.0,355.0,74.0,668.5614463,45.0,40.0,29.2,36.5,22.0,17.0,15.0,8.0,STEEL,22.4,53.4,57.1,330.0,350.0,16.0,18.0,False,False,135.0,2.4559101260539236,3.766379921014011,3.596438012222952,0.8395372511706954,0.4365701539298196,0.8160680674610766,1.1110282691147713,736.0,114.0,736.0,114.0,1,0,False,1,1,68.0,45.0,692.0,31.8,False,True,False,False,True,0,0,False,0,153,204,SPOKED,SPOKED,1,1,80.0,80.0,278.0,665.0,40.0,330,1
379,405.0,70.0,602.9637428,79.5,145.0,45.0,517.6,82.5,686.5907628,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,CARBON,30.9,51.6,53.9,330.0,350.0,16.0,18.0,False,False,130.0,3.9607651511909525,0.43931401211303794,3.557156417892129,0.4158815281729988,0.7647462902853607,4.32190418326376,5.596302940398308,674.0,52.0,674.0,52.0,0,0,False,0,1,68.0,45.0,692.0,31.8,False,False,False,False,True,8,2,False,0,0,0,SPOKED,SPOKED,1,1,80.0,80.0,278.0,718.0,34.9,300,2
380,405.0,70.0,532.2264796,73.0,81.5,45.0,534.0,73.0,615.4015629,43.0,40.0,26.7,36.5,23.35,13.0,15.0,7.0,STEEL,30.3,34.0,41.9,330.0,350.0,16.0,18.0,False,False,130.0,11.279111272662178,6.214403131689966,1.6811233430466566,1.8723778111273264,7.414942323141432,5.0050354441683345,3.777117904194188,674.0,52.0,674.0,52.0,0,0,False,0,1,68.0,37.0,692.0,28.0,False,False,False,False,True,0,1,False,255,153,0,SPOKED,SPOKED,1,1,80.0,80.0,278.0,680.0,31.0,330,1
381,405.0,70.0,594.502783,73.5,145.0,45.0,338.9,75.5,654.0578619,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,STEEL,23.4,58.9,55.1,330.0,350.0,16.0,18.0,False,False,135.0,1.0934870382391255,0.8884694116013022,2.354174188464918,1.449423395415206,4.239861008948508,0.757100427276396,0.29837162978396564,674.0,52.0,674.0,52.0,1,0,False,1,1,68.0,45.0,692.0,31.8,False,False,False,False,True,0,0,False,51,0,0,SPOKED,SPOKED,1,1,80.0,80.0,278.0,425.0,34.9,300,2
382,380.0,60.0,539.7259014,73.5,100.0,45.0,316.0,74.0,635.9917197,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,STEEL,18.3,41.0,48.5,330.0,350.0,16.0,18.0,False,False,135.0,1.6868065665722323,0.9501908808951331,2.3268228906921657,2.29265030189955,1.6903487901150103,5.663982969483198,6.982689238187832,610.0,110.0,610.0,110.0,1,0,False,1,1,68.0,45.0,692.0,31.8,False,False,False,False,True,0,0,False,51,255,255,SPOKED,SPOKED,1,1,80.0,80.0,210.0,375.0,34.9,300,2
383,427.76,65.0,542.991916,72.5,70.3,45.0,550.0,74.0,656.8398123,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,STEEL,33.8,46.8,49.3,330.0,350.0,16.0,18.0,False,False,130.0,0.7737029321921169,0.2669927607882388,1.3628315913406652,1.3694065563822397,0.5152660970472049,3.994070788545168,0.5907369506960998,680.0,58.0,680.0,58.0,0,0,False,0,1,68.0,45.0,692.0,31.8,False,False,False,False,True,10,1,False,51,255,0,SPOKED,SPOKED,1,1,80.0,80.0,278.0,660.0,34.9,300,2
384,363.22,-17.0,459.2557903,70.5,113.6,37.0,294.7,69.5,592.6547144,45.0,40.0,28.6,36.5,23.35,15.0,15.0,9.0,STEEL,17.3,34.7,36.0,330.0,350.0,16.0,18.0,False,False,135.0,7.233641480951824,0.9346569014939409,9.095657579978463,0.8846205377385732,7.622336998969677,3.7494245988246684,3.7441669710535264,609.6,124.6,609.6,124.6,1,0,False,1,2,68.0,43.0,692.0,31.8,False,False,False,False,True,0,0,False,0,0,0,SPOKED,SPOKED,1,1,80.0,80.0,257.0,360.0,34.9,300,1
385,425.0,-30.0,512.1550016,74.0,227.4,45.0,520.0,74.0,564.0814913,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,STEEL,33.8,46.8,49.3,330.0,350.0,16.0,18.0,False,False,130.0,3.0347861149481794,0.6782280134313319,0.3310821703779116,0.5494530852154952,0.9866181270380904,0.6151160995595664,0.8797443180704629,486.0,80.0,486.0,80.0,0,0,False,0,1,68.0,45.0,692.0,31.8,False,False,False,False,True,10,1,True,51,255,0,SPOKED,SPOKED,3,3,40.0,40.0,278.0,660.0,34.9,300,2
386,403.0,72.0,572.3818462,72.5,120.2,45.0,569.2,74.3,640.6751378,50.0,40.0,26.7,36.5,23.35,13.0,15.0,7.0,STEEL,30.6,34.2,39.4,330.0,350.0,16.0,18.0,False,False,130.0,3.575827118270828,1.1918367649416954,3.1191684597273666,4.9367162173190255,8.765534974444293,3.046108097148529,4.307269257996645,674.0,52.0,674.0,52.0,0,0,False,0,1,68.0,37.0,692.0,28.0,False,False,False,False,True,10,1,False,255,102,102,SPOKED,SPOKED,1,1,80.0,80.0,278.0,680.0,31.0,330,1
387,403.0,72.0,574.1939084,72.5,122.1,45.0,569.2,74.3,640.7390502,50.0,40.0,26.7,36.5,23.35,13.0,15.0,7.0,STEEL,30.5,34.2,39.4,330.0,350.0,16.0,18.0,False,False,130.0,15.28489355153943,0.8668675622106491,5.296702254863525,1.6178402927951638,3.390052092443847,4.293635865172746,2.928818604353883,674.0,52.0,674.0,52.0,0,0,False,0,1,68.0,37.0,692.0,28.0,False,False,False,False,True,10,1,False,255,102,102,SPOKED,SPOKED,1,1,80.0,80.0,278.0,680.0,31.0,330,1
388,395.0,70.0,564.4649104,73.0,114.6,45.0,505.0,75.0,642.7276149,45.0,40.0,26.7,36.5,23.35,13.0,15.0,7.0,STEEL,25.0,20.0,40.0,330.0,350.0,16.0,18.0,False,False,130.0,0.542273554242898,0.08771548100877354,0.135285580349629,0.21574189461802415,2.0904006758789997,0.0970010247281796,0.7392095281338692,674.0,52.0,674.0,52.0,0,0,False,0,0,68.0,37.0,692.0,28.0,False,False,False,False,True,10,1,False,213,213,228,SPOKED,SPOKED,1,1,80.0,80.0,278.0,680.0,31.0,330,1
389,415.0,60.0,581.6265222,72.0,141.9,45.0,565.0,74.0,633.9509002,55.0,40.0,25.4,36.5,23.35,13.0,15.0,7.0,STEEL,25.0,20.0,40.0,330.0,350.0,16.0,18.0,False,False,130.0,14.199419310067862,3.7690096364922683,0.7096020350152169,3.960145531754681,0.9049516043703997,0.23236429787042268,2.1361299910099807,661.0,77.0,661.0,77.0,0,0,False,0,1,68.0,31.8,692.0,28.6,False,False,False,False,True,10,1,False,0,102,255,SPOKED,SPOKED,1,1,80.0,80.0,278.0,680.0,28.6,330,1
390,440.0,79.79968831,667.8034004,73.53112935,211.9,15.0,640.0,75.03112935,673.5273924,55.0,38.1,25.4,34.0,17.35,10.0,15.0,25.0,STEEL,28.5,12.1,32.2,330.0,350.0,16.0,18.0,False,False,126.0,3.8605797568049582,8.119601771959731,0.6762670912822731,0.7435883152337414,2.4513774973133926,3.6642954419727043,0.5739885203498485,680.0,58.0,680.0,58.0,0,0,False,0,2,68.0,31.7,692.0,28.6,False,False,False,False,True,0,0,False,255,0,0,SPOKED,SPOKED,1,1,80.0,80.0,278.0,825.0,28.6,300,1
391,630.0,20.0,568.9742815,73.0,171.6,15.0,490.0,75.0,649.0085246,45.0,80.0,12.7,45.0,23.35,16.5,15.0,40.0,TITANIUM,45.0,40.0,60.0,330.0,350.0,16.0,18.0,False,False,135.0,2.151942624549816,4.1742844378144905,1.6547436093020735,1.2532807584510472,2.626168550519747,3.103787703150962,2.5342732684066243,674.0,52.0,674.0,52.0,0,0,False,1,1,68.0,45.0,692.0,31.8,False,True,False,False,True,0,0,True,255,51,51,SPOKED,SPOKED,1,1,80.0,80.0,278.0,718.0,34.9,350,1
392,415.0,25.0,525.4580111,71.0,125.1,45.0,465.1,73.0,645.2526706,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,BAMBOO,30.9,51.2,52.8,330.0,350.0,16.0,18.0,False,False,130.0,3.523485302826207,1.5874263570584668,2.5732978203838517,1.6014555554592929,2.3497298356231284,9.41795727692026,0.8052705531387467,674.0,52.0,674.0,52.0,1,0,False,1,1,68.0,45.0,692.0,31.8,False,False,False,False,True,8,1,False,204,204,255,SPOKED,SPOKED,1,1,80.0,80.0,278.0,733.0,34.9,280,2
